Id,SBQQ__SubscriptionPricing__c
01tDo000000UZFvIAO,Fixed Price
01tDo000000UZO1IAO,Fixed Price
01tDo000000UZU1IAO,Fixed Price
01tDo000000UZGZIA4,Fixed Price
01tDo000000UZPtIAO,Fixed Price
01tDo000000UZXWIA4,Fixed Price
01tDo000000UZJrIAO,Fixed Price
01tDo000000UZQ6IAO,Fixed Price
01tDo000000UZXsIAO,Fixed Price
01tDo000000UZKPIA4,Fixed Price
01tDo000000UZTYIA4,Fixed Price
01tDo000000UZFqIAO,Fixed Price
01tDo000000UZNzIAO,Fixed Price
01tDo000000UZXqIAO,Fixed Price
01tDo000000UZKQIA4,Fixed Price
01tDo000000UZTaIAO,Fixed Price
01tDo000000UZFsIAO,Fixed Price
01tDo000000UZMAIA4,Fixed Price
01tDo000000UZTuIAO,Fixed Price
01tDo000000UZGSIA4,Fixed Price
01tDo000000UZPqIAO,Fixed Price
01tDo000000UZXVIA4,Fixed Price
01tDo000000UZJqIAO,Fixed Price
01tDo000000UZQ4IAO,Fixed Price
01tDo000000UZXpIAO,Fixed Price
01tDo000000UZKLIA4,Fixed Price
01tDo000000UZTXIA4,Fixed Price
01tDo000000UZFoIAO,Fixed Price
01tDo000000UZMLIA4,Fixed Price
01tDo000000UZUlIAO,Fixed Price
01tDo000000UZHeIAO,Fixed Price
01tDo000000UZKiIAO,Fixed Price
01tDo000000UZSYIA4,Fixed Price
01tDo000000UZGGIA4,Fixed Price
01tDo000000UZOGIA4,Fixed Price
01tDo000000UZVrIAO,Fixed Price
01tDo000000UZGuIAO,Fixed Price
01tDo000000UZOxIAO,Fixed Price
01tDo000000UZXjIAO,Fixed Price
01tDo000000UZK3IAO,Fixed Price
01tDo000000UZRgIAO,Fixed Price
01tDo000000UZY0IAO,Fixed Price
01tDo000000UZKbIAO,Fixed Price
01tDo000000UZSQIA4,Fixed Price
01tDo000000UZG6IAO,Fixed Price
01tDo000000UZOAIA4,Fixed Price
01tDo000000UZUBIA4,Fixed Price
01tDo000000UZGhIAO,Fixed Price
01tDo000000UZOoIAO,Fixed Price
01tDo000000UZWVIA4,Fixed Price
01tDo000000UZKGIA4,Fixed Price
01tDo000000UZRjIAO,Fixed Price
01tDo000000UZE6IAO,Fixed Price
01tDo000000UZKfIAO,Fixed Price
01tDo000000UZSfIAO,Fixed Price
01tDo000000UZGCIA4,Fixed Price
01tDo000000UZORIA4,Fixed Price
01tDo000000UZVoIAO,Fixed Price
01tDo000000UZH3IAO,Fixed Price
01tDo000000UZGKIA4,Fixed Price
01tDo000000UZO7IAO,Fixed Price
01tDo000000UZVwIAO,Fixed Price
01tDo000000UZGiIAO,Fixed Price
01tDo000000UZP1IAO,Fixed Price
01tDo000000UZXgIAO,Fixed Price
01tDo000000UZO4IAO,Fixed Price
01tDo000000UZU6IAO,Fixed Price
01tDo000000UZGbIAO,Fixed Price
01tDo000000UZOeIAO,Fixed Price
01tDo000000UZXXIA4,Fixed Price
01tDo000000UZJsIAO,Fixed Price
01tDo000000UZQ9IAO,Fixed Price
01tDo000000UZXuIAO,Fixed Price
01tDo000000UZKSIA4,Fixed Price
01tDo000000UZTbIAO,Fixed Price
01tDo000000UZFuIAO,Fixed Price
01tDo000000UZO0IAO,Fixed Price
01tDo000000UZU0IAO,Fixed Price
01tDo000000UZGvIAO,Fixed Price
01tDo000000UZOyIAO,Fixed Price
01tDo000000UZXiIAO,Fixed Price
01tDo000000UZK2IAO,Fixed Price
01tDo000000UZRhIAO,Fixed Price
01tDo000000UZY1IAO,Fixed Price
01tDo000000UZKcIAO,Fixed Price
01tDo000000UZXDIA4,Fixed Price
01tDo000000UZSOIA4,Fixed Price
01tDo000000UZG7IAO,Fixed Price
01tDo000000UZOBIA4,Fixed Price
01tDo000000UaFeIAK,Fixed Price
01tDo000000UaBgIAK,Fixed Price
01tDo000000UZcaIAG,Fixed Price
01tDo000000UaP4IAK,Fixed Price
01tDo000000UZrhIAG,Fixed Price
01tDo000000UaG6IAK,Fixed Price
01tDo000000UaBCIA0,Fixed Price
01tDo000000UZbGIAW,Fixed Price
01tDo000000UaOkIAK,Fixed Price
01tDo000000UZsQIAW,Fixed Price
01tDo000000UZjyIAG,Fixed Price
01tDo000000Ua7uIAC,Fixed Price
01tDo000000UaLCIA0,Fixed Price
01tDo000000Ua2bIAC,Fixed Price
01tDo000000UZuOIAW,Fixed Price
01tDo000000UaFrIAK,Fixed Price
01tDo000000UaBFIA0,Fixed Price
01tDo000000UZbUIAW,Fixed Price
01tDo000000UaRiIAK,Fixed Price
01tDo000000UZruIAG,Fixed Price
01tDo000000UZjsIAG,Fixed Price
01tDo000000UZH2IAO,Fixed Price
01tDo000000UZadIAG,Fixed Price
01tDo000000UZIxIAO,Fixed Price
01tDo000000UaA7IAK,Fixed Price
01tDo000000Ua8KIAS,Fixed Price
01tDo000000UZzQIAW,Fixed Price
01tDo000000UaKZIA0,Fixed Price
01tDo000000Ua1iIAC,Fixed Price
01tDo000000UZuZIAW,Fixed Price
01tDo000000UaIMIA0,Fixed Price
01tDo000000UZP7IAO,Fixed Price
01tDo000000UaBPIA0,Fixed Price
01tDo000000UaRsIAK,Fixed Price
01tDo000000UZrjIAG,Fixed Price
01tDo000000UZk8IAG,Fixed Price
01tDo000000Ua5VIAS,Fixed Price
01tDo000000Ua0tIAC,Fixed Price
01tDo000000UaKOIA0,Fixed Price
01tDo000000Ua2DIAS,Fixed Price
01tDo000000UZvVIAW,Fixed Price
01tDo000000UaGDIA0,Fixed Price
01tDo000000UaBOIA0,Fixed Price
01tDo000000UZcOIAW,Fixed Price
01tDo000000UZvbIAG,Fixed Price
01tDo000000UaFXIA0,Fixed Price
01tDo000000UaBaIAK,Fixed Price
01tDo000000UZcMIAW,Fixed Price
01tDo000000UaOuIAK,Fixed Price
01tDo000000UZrVIAW,Fixed Price
01tDo000000UZk4IAG,Fixed Price
01tDo000000Ua5TIAS,Fixed Price
01tDo000000UZOaIAO,Fixed Price
01tDo000000UaKLIA0,Fixed Price
01tDo000000UZPJIA4,Fixed Price
01tDo000000UZM3IAO,Fixed Price
01tDo000000UaFdIAK,Fixed Price
01tDo000000UaC5IAK,Fixed Price
01tDo000000UaOVIA0,Fixed Price
01tDo000000UZrYIAW,Fixed Price
01tDo000000UZkKIAW,Fixed Price
01tDo000000Ua8CIAS,Fixed Price
01tDo000000Ua0RIAS,Fixed Price
