Id,ContractNumber,Active_ARCV__c,ARCV__c,Net_Total__c,StartDate,EndDate,Status,Name
800Do000000xQghIAE,7086779,1836,1836,1836,2023-01-30,2024-01-29,Activated,(2024-01-29)  Pro X Epoxy & Polishing
800Do000000xQgmIAE,7086780,3168,3168,3168,2023-01-31,2024-01-30,Activated,(2024-01-30)  OR Construction
800Do000000xQgrIAE,7086781,1836,1836,1836,2023-02-01,2024-01-31,Activated,(2024-01-31)  Professional Roofing Solutions & Const.
800Do000000xQh1IAE,7086782,4499.99,4499.99,4499.99,2023-02-01,2024-01-24,Draft,(2024-01-24)  Plan House Printing & Graphics
800Do000000xQh6IAE,7086783,1836,1836,1836,2023-02-01,2024-01-31,Activated,(2024-01-31)  WLA Pro Painters
800Do000000xQhBIAU,7086784,2755.2,2755.2,2755.2,2023-02-01,2024-01-31,Draft,"(2024-01-31)  RCM Interiors, LLC"
800Do000000xQhGIAU,7086785,8900,8900,8900,2023-03-01,2024-02-29,Draft,(2024-02-29)  J F SHEA CONSTRUCTION INC
800Do000000xQhLIAU,7086786,2643.84,2643.84,2643.84,2023-01-31,2024-01-30,Draft,"(2024-01-30)  Sieverding Construction, Inc."
800Do000000xQhQIAU,7086787,6720,6720,6720,2023-01-27,2024-01-26,Activated,(2024-01-26)  JPI Construction LLC
800Do000000xQhVIAU,7086788,3168,3168,3168,2023-02-01,2024-01-31,Activated,(2024-01-31)  Wisconsin Best Construction
800Do000000xQi4IAE,7086794,1744.2,1744.2,1744.2,2023-02-01,2024-01-31,Activated,(2024-01-31)  Burnco
800Do000000xQhaIAE,7086789,3479.99,3479.99,6959.98,2023-02-01,2025-01-31,Activated,(2025-01-31)  OPC Pest Services
800Do000000xQhfIAE,7086790,3276,3276,6552,2023-02-01,2025-01-31,Activated,(2025-01-31)  Tyris Tile
800Do000000xQhpIAE,7086791,3444,3444,3444,2023-02-01,2024-01-31,Draft,(2024-01-31)  Ultra Painting & Wallcovering
800Do000000xQhuIAE,7086792,2459.6,2459.6,2459.6,2023-01-27,2024-01-26,Draft,(2024-01-26)  Riner Engineering
800Do000000xQhqIAE,7086793,1975,1975,1975,2023-01-30,2024-01-29,Draft,(2024-01-29)  Tradeco
800Do000000xQi9IAE,7086795,1836,1836,1836,2023-01-31,2024-01-30,Activated,(2024-01-30)  T Wood Construction Co.
800Do000000xQiJIAU,7086796,1836,1836,3672,2023-02-01,2025-01-31,Activated,"(2025-01-31)  Carnow, Conibear & Associates Ltd."
800Do000000xQiOIAU,7086797,1110,1110,1110,2023-02-01,2024-01-31,Activated,(2024-01-31)  San Jose Rebar Inc.
800Do000000xQiTIAU,7086798,3472.2,3220.2,6440.4,2023-02-01,2025-01-31,Activated,"(2025-01-31)  Mac's Roll-Off Service, Inc."
800Do000000xQiYIAU,7086799,5817,5817,11634,2023-02-01,2025-01-31,Draft,(2025-01-31)  Precision Conc. Staining & Engraving LLC
800Do000000xQidIAE,7086800,3024,3024,6048,2023-02-01,2025-01-31,Activated,(2025-01-31)  BK Demolition LLC
800Do000000xQixIAE,7086801,3080.8,3080.8,3080.8,2023-02-01,2024-01-31,Draft,"(2024-01-31)  Lux Development Group, Inc."
800Do000000xQj7IAE,7086802,3337.2,3337.2,6674.4,2023-02-15,2025-02-14,Activated,(2025-02-14)  QUINN CONST CORP
800Do000000xQlXIAU,7086815,1416.16,3450.08,6900.16,2023-02-01,2025-01-31,Activated,(2025-01-31)  Professional Electrical Systems Inc.
800Do000000xQk5IAE,7086804,1940,1940,1940,2023-03-01,2024-02-29,Draft,(2024-02-29)  Rocket Concrete
800Do000000xQkFIAU,7086805,1836,1836,1836,2023-01-30,2024-01-29,Activated,(2024-01-29)  IGMS Construction LLC
800Do000000xQkPIAU,7086806,3038,3038,3038,2023-01-30,2024-01-29,Draft,(2024-01-29)  First Construction  Corp
800Do000000xQkZIAU,7086807,9456,9456,18912,2023-03-01,2025-02-28,Activated,(2025-02-28)  The Floor Source & More
800Do000000xQkyIAE,7086810,3024,3024,3024,2023-01-26,2024-01-25,Activated,(2024-01-25)  Skills in Construction LLC
800Do000000xQkoIAE,7086808,2064,2064,2064,2023-02-01,2024-01-31,Activated,"(2024-01-31)  Green Seal Environmental, Inc. (MA)"
800Do000000xQktIAE,7086809,2340,2340,2340,2023-03-01,2024-02-29,Activated,"(2024-02-29)  Annco Maintenance, Inc."
800Do000000xQl3IAE,7086811,1037.97,1037.97,2075.94,2023-02-01,2025-01-31,Activated,"(2025-01-31)  BellBrook Fence Co., Inc."
800Do000000xQlDIAU,7086812,9823,9823,19646,2023-02-07,2025-02-06,Draft,(2025-02-06)  Buzz Home Pros
800Do000000xQlIIAU,7086813,5448.6,5448.6,5448.6,2023-01-31,2024-01-30,Draft,(2024-01-30)  Skylar Industries Cleaning & Painting Service
800Do000000xQlSIAU,7086814,2340,2340,4680,2023-02-01,2025-01-31,Activated,(2025-01-31)  Green Leaf Solar & Electric
800Do000000xQlcIAE,7086816,8182.8,8182.8,8182.8,2023-03-01,2024-02-29,Activated,(2024-02-29)  W.S. Sign Design Corp.
800Do000000xQlmIAE,7086817,2599.2,2599.2,2599.2,2023-03-01,2024-02-29,Activated,(2024-02-29)  Lion Heart Electric Corp
800Do000000xQlrIAE,7086818,2262,2262,2262,2023-03-01,2024-02-29,Activated,(2024-02-29)  The Bedrock Construction Company
800Do000000xQlwIAE,7086819,2879.96,2879.96,5759.92,2023-02-01,2025-01-31,Activated,(2025-01-31)  Green River Waste
800Do000000xQm1IAE,7086820,3083.94,3083.94,3083.94,2023-03-01,2024-02-29,Activated,(2024-02-29)  Fairmont Industries
800Do000000xQm6IAE,7086821,3611,3611,3611,2023-02-01,2024-01-31,Draft,(2024-01-31)  Keeping It Green LLC
800Do000000xQmBIAU,7086822,7851,7851,7851,2023-03-01,2024-02-29,Activated,"(2024-02-29)  David Hill Builders, Inc."
800Do000000xQmGIAU,7086823,10206,10205.99,20411.98,2023-03-01,2025-02-28,Activated,(2025-02-28)  Caledonian Corporation
800Do000000xQmQIAU,7086824,1824.01,1824.01,3648.02,2023-03-01,2025-02-28,Activated,(2025-02-28)  DB Industry
800Do000000xQmVIAU,7086825,3423.91,3423.91,3423.91,2023-02-02,2024-02-01,Draft,(2024-02-01)  BlackRock Transportation
800Do000000xQmaIAE,7086826,5886,5886,5886,2023-02-01,2024-01-31,Activated,(2024-01-31)  Jahn Architecture Inc. (IL)
800Do000000xQmkIAE,7086827,1740,1740,3480,2023-03-01,2025-02-28,Activated,(2025-02-28)  MVP Lath & Stucco
800Do000000xQn4IAE,7086831,1651.8,1651.8,1651.8,2023-04-01,2024-03-31,Activated,(2024-03-31)  Sentral Services
800Do000000xQmpIAE,7086828,4701.6,4701.6,9403.2,2023-03-01,2025-02-28,Activated,"(2025-02-28)  Stark Glass Enterprises, Inc."
800Do000000xQmuIAE,7086829,2231.16,2231.16,4462.32,2023-03-01,2025-02-28,Activated,(2025-02-28)  National Lockers & Shelving LLC
800Do000000xQnEIAU,7086832,10470,10470,10470,2023-04-01,2024-03-31,Activated,(2024-03-31)  LCS Landscapes
800Do000000xQnJIAU,7086833,1727.4,1727.4,1727.4,2023-04-01,2024-03-31,Activated,"(2024-03-31)  Kernan Insurance Agency, Inc."
800Do000000xQnOIAU,7086834,10893.6,10893.6,21787.2,2023-02-01,2025-01-31,Activated,(2025-01-31)  Timplex Corporation
800Do000000xQnYIAU,7086835,1823.88,1823.88,3647.76,2023-02-01,2025-01-31,Activated,(2025-01-31)  One West Electric LLC
800Do000000xQndIAE,7086836,2768.4,2768.4,5536.8,2023-03-01,2025-02-28,Activated,(2025-02-28)  CLC Communications Inc.
800Do000000xQniIAE,7086837,3168,3168,3168,2023-01-30,2024-01-29,Activated,(2024-01-29)  Squeaky Cleaning Services LLC
800Do000000xQnnIAE,7086838,1668,1668,3336,2023-02-01,2025-01-31,Draft,"(2025-01-31)  J.H. Batten, Inc."
800Do000000xQoCIAU,7086839,1199.95,1199.95,2399.9,2023-03-01,2025-02-28,Activated,(2025-02-28)  Ideal Environmental Solutions LLC
800Do000000xQoHIAU,7086840,10392,10392,20784,2023-02-01,2025-01-31,Draft,"(2025-01-31)  KMAC Construction Services, Inc."
800Do000000xQoqIAE,7086841,1800.15,1800.15,1800.15,2023-01-31,2024-01-30,Draft,"(2024-01-30)  Sunshine Supplies, Inc."
800Do000000xQovIAE,7086842,6192,6192,12384,2023-03-01,2025-02-28,Activated,(2025-02-28)  DAC Architectural Awnings & Canopies
800Do000000xQp0IAE,7086843,1501.2,1501.2,3002.4,2023-03-01,2025-02-28,Activated,(2025-02-28)  Advanced Commercial Roofing LLC
800Do000000xQq3IAE,7086844,10700.01,10700.01,10700.01,2023-04-01,2024-03-31,Activated,(2024-03-31)  McNish Corp
800Do000000xQq8IAE,7086845,1823.88,1823.88,3647.76,2023-02-03,2025-02-02,Activated,(2025-02-02)  I S J Underground Utilities
800Do000000xQqIIAU,7086846,3024,3024,3024,2023-03-01,2024-02-29,Activated,(2024-02-29)  Victory Drywall LLC
800Do000000xQqNIAU,7086847,10523.5,10523.5,10523.5,2023-02-01,2024-01-31,Draft,(2024-01-31)  SFV Services
800Do000000xQqSIAU,7086848,2400.92,2400.92,2400.92,2023-02-01,2024-01-31,Activated,(2024-01-31)  Site Safety
800Do000000xQqXIAU,7086849,2520,2520,5040,2023-02-01,2025-01-31,Activated,"(2025-01-31)  Charles Utilities, Inc."
800Do000000xQqcIAE,7086850,1110,1110,1110,2023-02-01,2024-01-31,Activated,"(2024-01-31)  Brian Gaylord General Contractor, Inc."
800Do000000xQqmIAE,7086851,2763.6,2763.6,2763.6,2023-02-01,2024-01-31,Draft,(2024-01-31)  J.W. & Son Construction
800Do000000xQqwIAE,7086852,2855.98,2855.98,2855.98,2023-03-01,2024-02-29,Activated,"(2024-02-29)  U.S. Structures Company, Inc."
800Do000000xRzfIAE,7087443,32300,32300,64600,2023-02-01,2025-01-31,Activated,(2025-01-31)  Kloeckner Metals Corporation
800Do000000xQr1IAE,7086853,3078.79,3078.79,3078.79,2023-02-27,2024-02-26,Activated,(2024-02-26)  TARRIER STEEL CO
800Do000000xQrLIAU,7086854,2615.76,2615.76,5231.52,2023-03-01,2025-02-28,Activated,"(2025-02-28)  All American Roofing, Inc."
800Do000000xQrQIAU,7086855,3667,3667,3667,2023-03-01,2024-02-29,Draft,(2024-02-29)  D & R Builders LLC
800Do000000xQrVIAU,7086856,1667.97,1667.97,1667.97,2023-03-01,2024-02-29,Activated,(2024-02-29)  Professional Window Treatments
800Do000000xQraIAE,7086857,3590,3590,3590,2023-03-01,2024-02-29,Draft,(2024-02-29)  RAB Electric Consultants LLC
800Do000000xQrfIAE,7086858,6225.52,9338.28,6225.52,2022-12-01,2023-07-31,Draft,(2023-07-31)  AMPCO CONTRACTING
800Do000000xQrkIAE,7086859,2502,2502,2502,2023-02-01,2024-01-31,Activated,(2024-01-31)  Mother Nature's Cleaning Service
800Do000000xQsTIAU,7086861,2500,2500,2500,2023-03-01,2024-02-29,Draft,(2024-02-29)  Burski Excavating
800Do000000xQsdIAE,7086862,3162,3162,3162,2023-02-01,2024-01-31,Draft,(2024-01-31)  Advanced Design Group
800Do000000xQsiIAE,7086863,1490.4,1490.4,1490.4,2023-03-01,2024-02-29,Draft,(2024-02-29)  Gozen Construction Inc.
800Do000000xQsnIAE,7086864,1836,1836,1836,2023-02-01,2024-01-31,Activated,(2024-01-31)  Bester Electric
800Do000000xQt2IAE,7086865,2159.89,2159.89,4319.78,2023-03-01,2025-02-28,Activated,"(2025-02-28)  EDN Painting, Inc."
800Do000000xQt7IAE,7086866,1201.03,1201.03,1201.03,2023-01-31,2024-01-30,Draft,(2024-01-30)  BEAUSOLEIL BROTHERS
800Do000000xQtHIAU,7086867,3024,3024,3024,2023-02-01,2024-01-31,Activated,(2024-01-31)  OA Blue Painting
800Do000000xQtMIAU,7086868,3357.6,3357.6,6715.2,2023-02-06,2025-02-05,Activated,(2025-02-05)  Paint Life LLC
800Do000000xQtRIAU,7086869,2442,2442,2442,2023-02-01,2024-01-31,Draft,(2024-01-31)  LIBERTY BRICK
800Do000000xQtbIAE,7086870,3024,3024,3024,2023-03-01,2024-02-29,Activated,(2024-02-29)  DAC Remodeling Services
800Do000000xQtlIAE,7086871,2460.85,2460.85,2460.85,2023-02-01,2024-01-31,Draft,(2024-01-31)  South West Masonry (San Antonio)
800Do000000xQtqIAE,7086872,2771.95,2771.95,5543.9,2023-03-01,2025-02-28,Activated,(2025-02-28)  All Star Electrical Inc.
800Do000000xQtvIAE,7086873,2259.6,2259.6,4519.2,2023-01-31,2025-01-30,Draft,(2025-01-30)  ScottCo Windows & Doors
800Do000000xQu0IAE,7086874,1302,1302,1302,2023-02-01,2024-01-31,Activated,"(2024-01-31)  Pacific Bay Masonry, Inc."
800Do000000xQu5IAE,7086875,5003.84,5003.84,5003.84,2023-03-01,2024-02-29,Activated,"(2024-02-29)  R & G Paving, Inc."
800Do000000xQuAIAU,7086876,6459.9,6459.9,12919.8,2023-02-01,2025-01-31,Draft,"(2025-01-31)  Dave O'Mara Contractor, Inc."
800Do000000xQuKIAU,7086877,1751.3,1751.3,1751.3,2023-03-01,2024-02-29,Activated,"(2024-02-29)  LMI Enterprises, Inc."
800Do000000xQuPIAU,7086878,6803.4,6803.4,13606.8,2023-02-01,2025-01-31,Activated,"(2025-01-31)  Dan Amorello Services, Inc."
800Do000000xQueIAE,7086879,3024,3024,3024,2023-02-01,2024-01-31,Activated,"(2024-01-31)  Danmark Construction, LLC"
800Do000000xQujIAE,7086880,1533.33,2300,1533.33,2022-12-01,2023-07-31,Draft,(2023-07-31)  Najarian Associates Inc.
800Do000000xQvmIAE,7086881,1800,1800,1800,2023-02-03,2024-02-02,Activated,"(2024-02-02)  Twin Peaks, Inc."
800Do000000xQwfIAE,7086883,1440,1440,1440,2023-03-01,2024-02-29,Activated,(2024-02-29)  Peckham Architecture (MO)
800Do000000xQxTIAU,7086884,1680,1680,3360,2023-01-01,2024-12-31,Activated,"(2024-12-31)  E&A Enterprises, Inc. Construction Services"
800Do000000xQxYIAU,7086885,3796.18,3796.18,3796.18,2023-01-01,2023-12-31,Activated,(2023-12-31)  Bill Joplin's Air Conditioning & Heating
800Do000000xQxnIAE,7086886,10000,10000,10000,2023-01-01,2023-12-31,Activated,"(2023-12-31)  STEEL CONSTRUCT SYSTEMS, LLC"
800Do000000xQy2IAE,7086887,3683.99,3683.99,7367.98,2023-03-01,2025-02-28,Activated,(2025-02-28)  Marcunn Fireproofing LLC
800Do000000xQy7IAE,7086888,2255.95,2255.95,4511.9,2023-03-01,2025-02-28,Activated,(2025-02-28)  Shoreline Concrete Cutting & Drilling
800Do000000xQyCIAU,7086889,1836,1836,1836,2023-01-31,2024-01-30,Activated,(2024-01-30)  Luz-Am Electric Corp.
800Do000000xQyHIAU,7086890,3024,3024,6048,2023-03-01,2025-02-28,Activated,(2025-02-28)  Petra Coatings LLC
800Do000000xQyMIAU,7086891,5278.77,5278.77,10557.54,2023-01-01,2024-12-31,Activated,"(2024-12-31)  Knight Building Systems, Inc."
800Do000000xQyRIAU,7086892,2880,2880,2880,2023-03-01,2024-02-29,Draft,(2024-02-29)  Motor City Stamped Concrete
800Do000000xQyWIAU,7086893,5796,5796,11592,2023-03-01,2025-02-28,Activated,"(2025-02-28)  W.M. Painting, Inc."
800Do000000xQylIAE,7086895,4667.95,4667.95,9335.9,2023-03-01,2025-02-28,Activated,"(2025-02-28)  Clyde McHenry, Inc."
800Do000000xQygIAE,7086894,2430,2430,2430,2023-02-06,2024-02-05,Activated,"(2024-02-05)  Ray Neff Metal Fabrication, Inc."
800Do000000xQz5IAE,7086897,2735.9,2735.9,5471.8,2023-03-01,2025-02-28,Activated,(2025-02-28)  M.L. Bell Construction
800Do000000xQzAIAU,7086898,3023.88,3023.88,3023.88,2023-03-01,2024-02-29,Activated,"(2024-02-29)  Top Tier Painting, Inc."
800Do000000xQzKIAU,7086899,2261.95,2261.95,4523.9,2023-03-01,2025-02-28,Activated,"(2025-02-28)  Jeff Bonham Electric, Inc."
800Do000000xQzPIAU,7086900,3168,3168,3168,2023-02-03,2024-02-02,Activated,(2024-02-02)  Jae & Jay Moore Cleaning LLC
800Do000000xQzUIAU,7086901,3024,3024,3024,2023-02-06,2024-02-05,Activated,(2024-02-05)  SC Excavation
800Do000000xQzeIAE,7086902,3575.04,3575.04,3575.04,2023-03-01,2024-02-29,Draft,(2024-02-29)  Quirk Construction Corp
800Do000000xQzjIAE,7086903,3228,3228,3228,2023-02-09,2024-02-08,Activated,(2024-02-08)  Low Voltage Contractors
800Do000000xQzyIAE,7086905,1839.89,1839.89,1839.89,2023-01-30,2024-01-29,Draft,(2024-01-29)  Kellco electrical contractors
800Do000000xR03IAE,7086906,1787.8,1787.8,1787.8,2023-02-01,2024-01-31,Draft,(2024-01-31)  Trinity Geothermal
800Do000000xR08IAE,7086907,1932,1932,1932,2023-02-01,2024-01-31,Draft,"(2024-01-31)  M.A. Long Construction, Inc."
800Do000000xR0SIAU,7086908,1643.8,2333.9,4667.8,2023-03-01,2025-02-28,Activated,"(2025-02-28)  Betros Plumbing Contractors, Inc."
800Do000000xR0cIAE,7086910,1539,1539,1539,2023-03-01,2024-02-29,Activated,(2024-02-29)  Tidy Services
800Do000000xR0rIAE,7086912,4199.96,4199.96,8399.92,2023-03-01,2025-02-28,Activated,(2025-02-28)  Mattar Services Inc.
800Do000000xR1BIAU,7086913,2742,2742,5484,2023-03-01,2025-02-28,Activated,"(2025-02-28)  Diversified Roofing Services, LLC."
800Do000000xR1GIAU,7086914,1800.01,1800.01,1800.01,2023-03-01,2024-02-29,Activated,(2024-02-29)  SM Construction Co.
800Do000000xRpGIAU,7087364,15151.93,15151.93,15151.93,2023-02-06,2024-02-05,Draft,(2024-02-05)  BOSCH RBNA (Robert Bosch North America - includes Bosch Tools)
800Do000000xRCOIA2,7086915,1836,1836,1836,2023-02-06,2024-02-05,Activated,(2024-02-05)  Brown & Brown Painting & Plumbing
800Do000000xRCTIA2,7086916,3168,3168,3168,2023-01-26,2024-01-25,Activated,"(2024-01-25)  Butlers Sales & Service, Inc."
800Do000000xRCYIA2,7086917,2300,2300,2300,2023-03-01,2024-02-29,Draft,(2024-02-29)  RBSM LLC
800Do000000xRCdIAM,7086918,1836,1836,1836,2023-02-10,2024-02-09,Activated,(2024-02-09)  Smart Scapes LLC
800Do000000xRCiIAM,7086919,1836,1836,3672,2023-02-02,2025-02-01,Activated,"(2025-02-01)  Central Texas Septic & Aerobics, Inc."
800Do000000xRCnIAM,7086920,2730,2730,5460,2023-02-06,2025-02-05,Draft,"(2025-02-05)  Designer Sign Systems, LLC"
800Do000000xRCxIAM,7086921,1836,1836,1836,2023-03-01,2024-02-29,Activated,(2024-02-29)  S&S Tree & Landscape LLC
800Do000000xRD2IAM,7086922,2491.58,2491.58,4983.16,2023-03-01,2025-02-28,Draft,(2025-02-28)  R&C Concrete Construction LLC
800Do000000xRD7IAM,7086923,3950,3950,3950,2023-03-01,2024-02-29,Activated,"(2024-02-29)  Cen Cal Electric, Inc."
800Do000000xRDWIA2,7086925,2989.36,2989.36,2989.36,2023-02-01,2024-01-31,Draft,(2024-01-31)  International Plumbing
800Do000000xRDlIAM,7086927,1905.64,1905.64,1905.64,2023-01-31,2024-01-30,Draft,(2024-01-30)  Faith and Grace Home Improvement
800Do000000xRDqIAM,7086928,3024,4284,8568,2023-02-03,2025-02-02,Activated,(2025-02-02)  Dezzz's Cleaning
800Do000000xREFIA2,7086933,1836,1836,3672,2023-02-08,2025-02-07,Activated,(2025-02-07)  Tanks Water Heaters & Plumbing LLC
800Do000000xRDvIAM,7086929,3024,3024,6048,2023-02-03,2025-02-02,Activated,(2025-02-02)  Cazsns LLC
800Do000000xRE0IAM,7086930,2401.35,2401.35,2401.35,2023-03-01,2024-02-29,Draft,(2024-02-29)  Roland Machinery Co.
800Do000000xREAIA2,7086932,3024,3024,3024,2023-03-01,2024-02-29,Activated,(2024-02-29)  Icelandtic Insulation LLC
800Do000000xRFhIAM,7086935,3683.87,3683.87,7367.74,2023-03-01,2025-02-28,Activated,(2025-02-28)  Red Roll Off Containers LLC
800Do000000xRFmIAM,7086936,1660.8,1660.8,1660.8,2023-03-01,2024-02-29,Draft,(2024-02-29)  Anas Woodworking
800Do000000xRFrIAM,7086937,2295,2295,4590,2023-03-01,2025-02-28,Activated,(2025-02-28)  Perry's Roofing
800Do000000xRG1IAM,7086938,3353.94,3353.94,6707.88,2023-03-01,2025-02-28,Activated,"(2025-02-28)  SCI Infrastructure, LLC"
800Do000000xRG6IAM,7086939,2781.59,2781.59,2781.59,2023-03-01,2024-02-29,Activated,(2024-02-29)  Fantastic Creative Painting Inc.
800Do000000xRGLIA2,7086940,3522,3522,7044,2023-03-01,2025-02-28,Activated,"(2025-02-28)  Aerial Work Platforms, Inc."
800Do000000xRGQIA2,7086941,2340,2340,4680,2023-02-10,2025-02-09,Draft,(2025-02-09)  Platform LLC
800Do000000xRGaIAM,7086943,3024,3024,3024,2023-03-01,2024-02-29,Activated,(2024-02-29)  J&L Cityscapes & Painting
800Do000000xRGVIA2,7086942,2524.07,2524.07,2524.07,2023-02-03,2024-02-02,Draft,(2024-02-02)  NJ Event Services LLC
800Do000000xRGfIAM,7086944,5964,5964,5964,2023-03-01,2024-02-29,Activated,(2024-02-29)  Eastern Marketing Corp.
800Do000000xRGkIAM,7086945,4032,4032,8064,2023-03-01,2025-02-28,Activated,"(2025-02-28)  Gragan and Sons Glass Co., Inc."
800Do000000xRGuIAM,7086946,2700,2700,5400,2023-03-01,2025-02-28,Activated,"(2025-02-28)  Crystal Cleaners, Inc."
800Do000000xRGzIAM,7086947,4487,4487,4487,2023-02-08,2024-02-07,Draft,(2024-02-07)  WESTERN SEALANT CO
800Do000000xRH4IAM,7086948,1199.94,1199.94,1199.94,2023-03-01,2024-02-29,Activated,"(2024-02-29)  Godwin & Ferris, LLC"
800Do000000xRH9IAM,7086949,2880.63,2880.63,2880.63,2023-02-12,2024-02-11,Activated,(2024-02-11)  MAGNATAG VISIBLE SYSTEMS
800Do000000xRHTIA2,7086950,1836,1836,1836,2023-02-01,2024-01-31,Activated,(2024-01-31)  Muse Landscaping & Grading
800Do000000xRHdIAM,7086951,2079,2079,4158,2023-03-01,2025-02-28,Activated,(2025-02-28)  Swank Construction Co. LLC
800Do000000xRI2IAM,7086952,9741.4,9741.4,9741.4,2023-03-01,2024-02-29,Activated,(2024-02-29)  DISSEN & JUHN COMPANY
800Do000000xPyuIAE,7086555,4284,4284,4284,2023-02-01,2024-01-31,Activated,(2024-01-31)  Smith Pacific Construction
800Do000000xRIWIA2,7086953,2999.8,5531.9,11063.8,2023-03-01,2025-02-28,Activated,"(2025-02-28)  GL Ventura, Inc."
800Do000000xRIgIAM,7086954,1824,1824,3648,2023-03-01,2025-02-28,Activated,(2025-02-28)  Wisconsin Exteriors
800Do000000xRIlIAM,7086955,7701.6,7701.6,15403.2,2023-03-01,2025-02-28,Activated,(2025-02-28)  Secure Vision Technology Group
800Do000000xRIqIAM,7086956,3683.87,3683.87,7367.74,2023-03-01,2025-02-28,Activated,(2025-02-28)  United States of Freight
800Do000000xRIvIAM,7086957,9434.88,9434.88,18869.76,2023-01-30,2025-01-29,Activated,(2025-01-29)  Allstate Interiors Flooring of New York
800Do000000xRJ0IAM,7086958,1995,1995,1995,2023-03-01,2024-02-29,Draft,(2024-02-29)  Carson Excavating LLC
800Do000000xRJAIA2,7086959,1740,1740,1740,2023-03-01,2024-02-29,Activated,"(2024-02-29)  T.L. Hart, Inc."
800Do000000xRJPIA2,7086960,1289.34,1289.34,1289.34,2023-02-01,2024-01-31,Activated,(2024-01-31)  FRONTIER BUILDING CORPORATION
800Do000000xRJtIAM,7086962,3024,3024,3024,2023-03-01,2024-02-29,Activated,(2024-02-29)  Western Electric S. LLC
800Do000000xRJyIAM,7086963,2115,2115,2115,2023-03-01,2024-02-29,Draft,(2024-02-29)  GuardNOW Inc.
800Do000000xRK3IAM,7086964,3132,3132,3132,2023-02-06,2024-02-05,Activated,(2024-02-05)  All Masonry and Decorative Concrete
800Do000000xRK8IAM,7086965,9963,9963,9963,2023-02-06,2024-02-05,Draft,(2024-02-05)  Expert Construction & Restoration
800Do000000xRKSIA2,7086967,1951.5,1951.5,1951.5,2023-03-01,2024-02-29,Draft,(2024-02-29)  Sapote-General-Renovation  LLC
800Do000000xRKXIA2,7086968,2399.98,2399.98,7199.94,2023-02-13,2026-02-12,Activated,(2026-02-12)  MOBILE MODULAR CONSTRUCTION
800Do000000xRLpIAM,7086969,25066.09,25066.09,25066.09,2022-12-01,2023-11-30,Activated,(2023-11-30)  WATSON-MARLOW BREDEL PUMPS
800Do000000xRLzIAM,7086971,2561.88,2561.88,2561.88,2023-03-01,2024-02-29,Draft,(2024-02-29)  Royal Security Group
800Do000000xRM4IAM,7086972,3408.6,3408.6,3408.6,2023-02-02,2024-02-01,Draft,"(2024-02-01)  Smart Masonry Systems, LLC"
800Do000000xRM9IAM,7086973,1970.25,1970.25,1970.25,2023-02-15,2024-02-14,Draft,(2024-02-14)  SEWARD SAND & GRAVEL
800Do000000xRMEIA2,7086974,3024,3024,3024,2023-03-01,2024-02-29,Activated,(2024-02-29)  DEP Flooring LLC
800Do000000xRMOIA2,7086975,3000,3000,3000,2023-02-01,2024-01-31,Draft,(2024-01-31)  El Paso Roofing
800Do000000xRMTIA2,7086976,35000,35000,70000,2023-03-01,2025-02-28,Draft,"(2025-02-28)  Promat, Inc."
