Id,Name,breadwinner_ns__CompanyName__c,breadwinner_ns__InternalId__c,ncf_entity_eym_overdue_balance__c,breadwinner_ns__ExternalId__c,breadwinner_ns__Salesforce_Account__c
a9FDo000000TcX0MAK,A30019524,WORKSTAGE LLC,60045,,,
a9FDo000000TkxwMAC,D00131480,WORKSTATION CONSULTANTS LLC,205718,,,
a9FDo000000TPVZMA4,A30003569,WORLD AIR DATA-MD,7393,,,
a9FDo000000TaGXMA0,A30011967,WORLD ARCHITECTURE,49617,,,
a9FDo000000TaGsMAK,W91068164,"WORLD ARCHITECTURE FESTIVAL, E",49638,,,
a9FDo000000TRNXMA4,A30039059,WORLD BANK/IFC,14353,,,
a9FDo000000Tbo3MAC,A30038648,WORLD BUSINESS MEDIA,56938,,,
a9FDo000000TRIlMAO,A30038716,WORLD COURIER INC,14057,,,
a9FDo000000TR8KMAW,A30037982,WORLD DRYER,13410,,,
a9FDo000000Tau7MAC,D00896886,WORLD DRYER CORP,52268,,,
a9FDo000000TayHMAS,D10387561,WORLD DRYER CORP,52526,,,
a9FDo000000TYA8MAO,D10387520,WORLD DRYER CORPORATION,40178,,,
a9FDo000000TbiRMAS,A30014092,WORLD ECONOMIC FORUM,55720,,,
a9FDo000000TPdVMAW,A30014733,WORLD EXPOSITON CERAMIC TILE,7885,,,
a9FDo000000TR9gMAG,A30038076,WORLD FUEL SERVICES,13494,,,
a9FDo000000TeXzMAK,D00088859,WORLD GREEN BUILDING COUNCIL,89908,,,
a9FDo000000Ta9SMAS,W91062796,WORLD GREEN BUILDING COUNCIL,49086,,,
a9FDo000000TeSLMA0,W14033301,"WORLD MANUFACTURING, INC.",89074,,,
a9FDo000000TeSMMA0,D00119017,"WORLD MANUFACTURING, ∩┐╜INC",89075,,,
a9FDo000000TeJbMAK,D00118446,WORLD MECHANICAL,86332,,,
a9FDo000000TfgrMAC,D11666864,WORLD OF AWNINGS & CANOPIES,105148,,,
a9FDo000000TkisMAC,D00130692,WORLD ROOFING,195795,,,
a9FDo000000TZoBMAW,W91072941,WORLD SCREEN INC,46505,,,
a9FDo000000TcsHMAS,A30032446,WORLD WASTE SERVICES,61365,,,
a9FDo000000ThTiMAK,D00121317,WORLD WATER WORKS,119173,,,
a9FDo000000TdplMAC,D00116311,WORLD WIDE CONTRACTING,70858,,,
a9FDo000000TdPaMAK,A30022518,WORLD WIDE STONE CORP,63430,,,
a9FDo000000TmJhMAK,W91039131,WORLDPLANROOM,273482,,,
a9FDo000000TiQuMAK,D00124458,WORLDWIDE EXTERMINATING SERVIC,144302,,,
a9FDo000000TQdPMAW,A30034844,WORLDWIDE IND ENTERPRISES,11463,,,
a9FDo000000TQNnMAO,A30030729,WORLDWIDE RENTAL SERVICE-CO,10495,,,
a9FDo000000TQK7MAO,A30030122,WORLDWIDE RENTAL SERVICES,10266,,,
a9FDo000000TdFKMA0,A30020758,WORLEY PARSONS,62794,,,
a9FDo000000Ta7LMAS,D00111340,WORLEY PARSONS CANADA,48955,,,
a9FDo000000Tc0DMAS,A30025126,WORLEY PARSONS GROUP INC,58012,,,
a9FDo000000TXoyMAG,D05019609,WORLY PLUMBING SUPPLY,38865,,,
a9FDo000000TYr4MAG,D11127735,WORSHAM BROTHERS INC,42840,,,
a9FDo000000TWuwMAG,D00359075,WORTH & COMPANY INC,35391,,,
a9FDo000000TZPeMAO,D11601101,WORTH CONSTRUCTION & DEVEL,44984,,,
a9FDo000000TR0HMAW,A30037243,WORTH CONSTRUCTION CO INC,12911,,,
a9FDo000000TUfHMAW,D00102711,WORTH CUTTING AND SEALING,26988,,,
a9FDo000000TcbZMAS,A30019712,WORTH HOME PRODUCTS,60328,,,
a9FDo000000ThEMMA0,D00120502,"WORTH, INC",112297,,,
a9FDo000000TWSWMA4,D00114196,WORTHAM MASONRY,33629,,,
a9FDo000000Tl5mMAC,D00131888,WORTHFAB LLC,211600,,,
a9FDo000000TRGoMAO,A30038572,WORTHINGTON AVIATION,13936,,,
a9FDo000000TT76MAG,D00088534,WORTHINGTON BLDG PRODUCTS,21025,,,
a9FDo000000ThEVMA0,D00074140,WORTHINGTON MILLWORK,112402,,,
a9FDo000000ThIKMA0,W91091924,WORTHINGTON MILLWORK,114060,,,
a9FDo000000TgfYMAS,D00086825,"WORTMAN BROS.,  LLC",109341,,,
a9FDo000000TRQWMA4,A30039255,WOVEN WIRE PRODUCTS ASSOC,14538,,,
a9FDo000000TRTnMAO,A30039468,WOVEN WIRE PRODUCTS ASSOC,14741,,,
a9FDo000000TZp0MAG,W91075039,WOVEN WIRE PRODUCTS ASSOCIATIO,46556,,,
a9FDo000000ThwFMAS,D00122857,WOZNIAK UNDERGROUND,130743,,,
a9FDo000000TR1EMAW,A30037315,WP HICKMAN COMPANY,12970,,,
a9FDo000000TTa4MAG,D00093918,WP ROSE PLUMBING INC,22821,,,
a9FDo000000TTa5MAG,D00093920,WP ROSE PLUMBING INC,22822,,,
a9FDo000000TeLDMA0,D00118540,"WPC INDUSTRIAL CONTRACTORS, LL",87079,,,
a9FDo000000TixOMAS,D00126282,WPCE,158242,,,
a9FDo000000TZ5cMAG,D11351616,WPCS INTERNATIONAL - SUISUN CI,43742,,,
a9FDo000000TUvNMAW,D00104627,WPCS INTERNATIONAL INC,27986,,,
a9FDo000000TTtsMAG,D00096504,WPF SPECIALTY GROUP,24049,,,
a9FDo000000TUj8MAG,D00103178,WPG LLC.,27227,,,
a9FDo000000TRGkMAO,A30038568,WPI SERVICES,13932,,,
a9FDo000000Tc14MAC,A30017561,WPL PUBLISHING,58065,,,
a9FDo000000TcWkMAK,A30033839,WPM INC,60029,,,
a9FDo000000TnpSMAS,D00141950,WPT CAPITAL ADVISORS,366254,,,
a9FDo000000TPp3MAG,A30023548,WPT POWER CORPORATION,8602,,,
a9FDo000000Ti7dMAC,D00123392,WR EDWARDS GROUP,134925,,,
a9FDo000000TfqhMAC,D11549250,WR GRACE,105759,,,
a9FDo000000TkGPMA0,134584,WRA,180804,,,
a9FDo000000TjGsMAK,D00127398,WRAPPED FINE ART,165189,,,
a9FDo000000TaOQMA0,A30028411,WRAY & PIERCE LLP,50303,,,
a9FDo000000TTziMAG,D00097263,WRAY BEND ARCHITECTURAL METAL,24411,,,
a9FDo000000TXc4MAG,D01326636,WRAY PLUMBING & HEATING,38065,,,
a9FDo000000TaQ2MAK,A30034776,WRC ENGINEERING INC,50403,,,
a9FDo000000TkFaMAK,134588,WRECO,180749,,,
a9FDo000000TSQqMAO,D00072856,WRENCH CONSTRUCTION COMPANY,18405,,,
a9FDo000000ThqnMAC,D00122548,WRENCH SOLUTIONS,128512,,,
a9FDo000000ThHSMA0,D00120656,WRIGHT,113749,,,
a9FDo000000TT1MMAW,D00086962,WRIGHT - PIERCE,20669,,,
a9FDo000000TPNeMAO,A00005963,WRIGHT ADVERTISING INC,6731,,,
a9FDo000000TYIIMA4,D10500122,WRIGHT BROTHERS,40684,,,
a9FDo000000TiS3MAK,D00124523,WRIGHT BUILDERS (TX),144818,,,
a9FDo000000TkmnMAC,D00130892,"WRIGHT BUILDERS, INC",198126,,,
a9FDo000000TfQVMA0,D00515775,WRIGHT CONST CORP,104000,,,
a9FDo000000TQVKMA4,A30032756,WRIGHT CONSTRUCTION CO INC,10962,,,
a9FDo000000TeIIMA0,D00118346,WRIGHT CORP,85823,,,
a9FDo000000Tf6eMAC,D00092085,WRIGHT LINE INC,102525,,,
a9FDo000000Tj8bMAC,D00126905,WRIGHT MAINTENANCE,162232,,,
a9FDo000000TXa5MAG,D01282599,WRIGHT MECHANICAL SERVICES,37942,,,
a9FDo000000ThdXMAS,D00121828,WRIGHT PAINTING LLC,123686,,,
a9FDo000000TY87MAG,D10354975,WRIGHT ROOFING,40053,,,
a9FDo000000TWepMAG,D00115300,WRIGHT'S EXCAVATING AND CONTRA,34392,,,
a9FDo000000Tkh5MAC,D00089912,"WRIGHT'S EXCAVATING, INC.",194664,,,
a9FDo000000TVVeMAO,D00108486,"WRIGHT'S PLUMBING SERVICES, IN",30235,,,
a9FDo000000TZ2yMAG,D11313939,WRIGHT-RYAN CONSTRUCTION INC,43578,,,
a9FDo000000TVDWMA4,D00106542,WRIGHT-WAY CONSTRUCTION,29111,,,
a9FDo000000TR2NMAW,A30037422,WRIGHTSMAN TRENCHING INC,13041,,,
a9FDo000000TbeKMAS,W47777800,WRISCO LIMITED,55226,,,
a9FDo000000Td7cMAC,A30021663,WRITE RESULT MARKETING,62316,,,
a9FDo000000TZaBMAW,W13913699,WRL (BELDEN BRICK CO),45637,,,
a9FDo000000Tk31MAC,154464,"WRL General Contractors, LLC",179950,,,
a9FDo000000Tg9OMAS,D00046936,WRS & ASSOCIATES,107114,,,
a9FDo000000TcAIMA0,A30022751,WRS COMPASS,58637,,,
a9FDo000000TdW3MAK,A30020125,WRS INFRASTRUCTURE & ENVIR,63917,,,
a9FDo000000TiLHMA0,D00075950,WS ANDERSON INC.,141170,,,
a9FDo000000TXPHMA4,D00926717,WS BELLOWS CONST CORP,37272,,,
a9FDo000000TVNEMA4,D00107575,WS CAULKING AND WATERPROOFING,29713,,,
a9FDo000000TThdMAG,D00094871,WS GOFF COMPANY,23290,,,
a9FDo000000TQ1AMAW,A30026164,WSB & ASSOCIATES INC,9090,,,
a9FDo000000TWA7MAO,D00112575,WSC CONSTRUCTION,32488,,,
a9FDo000000Td6MMAS,A30015153,WSDOT-CONTRACT ADV & AWARDS,62238,,,
a9FDo000000TPYMMA4,A30008177,WSI CORPORATION,7566,,,
a9FDo000000TdQrMAK,A30022713,WSI INTERNATIONAL LLC,63509,,,
a9FDo000000TQqEMAW,A30036478,WSIP COMMUNICATIONS,12288,,,
a9FDo000000TRFyMAO,A30038518,WSIP COMMUNICATIONS,13884,,,
a9FDo000000TWRqMAO,D00114117,WSN & ASSOCIATES,33587,,,
a9FDo000000TQG5MAO,A30028970,WSP,10016,,,
a9FDo000000TTFkMAO,D00090905,WSP CANTOR SEINUK,21561,,,
a9FDo000000TQ6NMAW,A30027104,WSP FLACK + KURTZ,9413,,,
a9FDo000000Td1JMAS,A30035728,WSP FLACK + KURTZ,61925,,,
a9FDo000000TTkKMAW,D00095268,WSP INC,23457,,,
a9FDo000000TcWCMA0,A30034024,WSP INC,59995,,,
a9FDo000000ThMhMAK,D00120950,WSP PARSONS BRINCKERHOFF,116218,,,
a9FDo000000TPOFMA4,A00015443,WSP PARSONS BRINCKERHOFF,6939,,,
a9FDo000000TkFuMAK,113441,"WSP USA, Inc.",180771,,,
a9FDo000000TTG6MAO,D00090976,"WSPW, INC.",21583,,,
a9FDo000000TR2AMAW,A30037403,WSSC CONSENT DECREE ARTICLE,13028,,,
a9FDo000000TQAzMAO,A30027835,WT BYLER CO INC,9700,,,
a9FDo000000TgMyMAK,D00079577,WT DUBOIS CONSTRUCTION INC,108055,,,
a9FDo000000TReHMAW,A30040177,WT RICH COMPANY INC,15394,,,
a9FDo000000TnhMMAS,195639,WTARCH,353762,,,
a9FDo000000ThGRMA0,D00040469,WTBS-INC,113328,,,
a9FDo000000TRWLMA4,A30039644,WTC INC,14901,,,
a9FDo000000TkY5MAK,D00130127,WTEC GMBH,189474,,,
a9FDo000000TPqUMAW,A30024385,WTM ENERGY SOFTWARE,8691,,,
a9FDo000000TR6mMAG,A30037868,WTS INTERNATIONAL,13314,,,
a9FDo000000TZufMAG,W91081842,WTS INTERNATIONAL,46907,,,
a9FDo000000TWwQMAW,D00390757,WULBERN-KOVAL CO INC,35483,,,
a9FDo000000TRrKMAW,D00047612,WULFEKUHLE INJECTION & PUMPING,16203,,,
a9FDo000000ThmJMAS,D00122295,WULFF ELECTRIC,126859,,,
a9FDo000000TPpwMAG,A30023986,WULFSBERG REESE COLVIG,8657,,,
a9FDo000000Th9yMAC,D00098557,WUNDER CONSTRUCTION,111444,,,
a9FDo000000TR4PMAW,A30037640,WUNDERLICH-MALEC ENGINEERING,13167,,,
a9FDo000000TWGPMA4,D00113160,WURTH LOUIS & COMPANY,32878,,,
a9FDo000000TSz0MAG,D00086219,WURTH SNIDER BOLT AND SCREW,20523,,,
a9FDo000000TWBxMAO,D00112760,WURZEL BUILDERS LTD,32602,,,
a9FDo000000TbOPMA0,D99998128,WV - DR FEED,54146,,,
a9FDo000000ThqKMAS,D00122519,WVW CONSTRUCTION LLC,128297,,,
a9FDo000000TVddMAG,D00109277,WW BROWN INC,30730,,,
a9FDo000000TUshMAG,D00104333,WW DISPLAYS,27820,,,
a9FDo000000TiHuMAK,D00123967,WW PAVING,139545,,,
a9FDo000000TcdRMAS,A30024773,WW WEBBER LLC,60444,,,
a9FDo000000TRsUMAW,D00048643,WW WILLIAMS,16275,,,
a9FDo000000TfSKMA0,D00962514,"WWATERTECH, INC",104113,,,
a9FDo000000TR5fMAG,A30037755,WWC SERVICES INC,13245,,,
a9FDo000000TdOhMAK,A30016365,WWCOT ARCHITECTS & INTERIORS,63375,,,
a9FDo000000TZAwMAO,D11427374,WWPS LLC,44072,,,
a9FDo000000TTEyMAO,D00090728,WWRC INC,21513,,,
a9FDo000000TgcFMAS,D00085909,WWW ELECTRONICS INC.,109136,,,
a9FDo000000TPjeMAG,A30020036,WXWORX-AL,8266,,,
a9FDo000000TbOKMA0,D99998123,WY - DR FEED,54141,,,
a9FDo000000TgAPMA0,D00058304,WY MARKET RESEARCH CENTER,107177,,,
a9FDo000000TYNcMAO,D10570992,WYATT CRANE & RIGGING CO,41014,,,
a9FDo000000TXWlMAO,D01137181,WYATT INC,37736,,,
a9FDo000000ThjfMAC,D00122163,WYATT MANAGEMENT,125945,,,
a9FDo000000TiymMAC,D00126358,"WYATT ROOFING & CONSTRUCTION,",158744,,,
a9FDo000000Ti08MAC,D00123080,WYATT TECHNICAL SERVICES INC,132160,,,
a9FDo000000TijBMAS,D00125457,WYCO HVAC LLC,152362,,,
a9FDo000000TTufMAG,D00096590,WYCO TOOL,24098,,,
a9FDo000000TT6jMAG,D00088455,"WYCON, INC",21002,,,
a9FDo000000TgAlMAK,D00060256,WYE ELECTRIC INC,107199,,,
a9FDo000000TPQuMAO,A00031960,WYLE LABS-CORPORATE-CA,7104,,,
a9FDo000000TjGYMA0,D00127377,"WYMAN ROOFING & SHEET METAL, I",165075,,,
a9FDo000000TiQ3MAK,D00124420,WYNDHAM,142999,,,
a9FDo000000TeXDMA0,D00081717,WYNDHAM HALL CONSULTING,89860,,,
a9FDo000000Ti9CMAS,D00123486,WYNDHAM HOTEL GROUP,135674,,,
a9FDo000000Td7NMAS,A30022663,WYNDHAM VACATION OWNWESHIP,62301,,,
a9FDo000000TV9QMAW,D00106084,WYNDHAM WORLD WIDE,28857,,,
a9FDo000000TdFPMA0,A30022846,WYNDHAM WORLDWIDE,62799,,,
a9FDo000000ThBqMAK,D00100432,"WYNEMA, INC.",111605,,,
a9FDo000000TYuqMAG,D11185519,WYNN & SONS ENVIRONMENTAL CONS,43074,,,
a9FDo000000Tiq4MAC,D00125863,WYO REC,155406,,,
a9FDo000000Tg8YMAS,D00041600,WYOMING DEPARTMENT OF REVENUE,107062,,,
a9FDo000000TTitMAG,D00095080,WYOMING EFFICIENCY CONSTRUCTOR,23368,,,
a9FDo000000TWFRMA4,D00113073,WYRENET TECHNOLOGIES INC,32818,,,
a9FDo000000TPNZMA4,A00005030,WYSE ADVERTISING-OH,6726,,,
a9FDo000000TesyMAC,D00119830,WYTHE CONCRETE PUMPING LLC,96562,,,
a9FDo000000ThzTMAS,D00123037,WYZARD CLEANING SERVICE INC,131966,,,
a9FDo000000Ti6AMAS,D00123309,WZ MASONRY LLC,134206,,,
a9FDo000000TiDVMA0,D00123723,X-ANNA INC,137632,,,
a9FDo000000TdRdMAK,A30035200,X-CELL INSULATION CORP,63557,,,
a9FDo000000TUGNMA4,D00099453,"X-FINITY GLASS & DOORS, INC.",25444,,,
a9FDo000000TRnWMAW,D00041718,X-L CONTRACTING INC,15967,,,
a9FDo000000TgYSMA0,D00084894,X-SCAPE OUTDOORS,108885,,,
a9FDo000000TULvMAO,D00100490,"X3 MANAGEMENT SERVICES, INC.",25788,,,
a9FDo000000TisvMAC,D00126028,XACT CONSTRUCTION LLC,156530,,,
a9FDo000000TR0JMAW,A30037245,XACTEC,12913,,,
a9FDo000000TR4hMAG,A30037661,XAXIS LLC,13185,,,
a9FDo000000TUSlMAO,D00101336,XCEL AIR CONDITIONING SERVICES,26212,,,
a9FDo000000TRjIMAW,D00036610,XCEL CONCRETE CONST INC.,15705,,,
a9FDo000000TQxhMAG,A30037063,XCEL ENERGY,12751,,,
a9FDo000000TetNMAS,D00119849,XCEL ENERGY,96761,,,
a9FDo000000Tb5bMAC,D11629524,XCEL ENERGY,52980,,,
a9FDo000000TZh5MAG,W91035191,"XCEL FENCE, INC.",46065,,,
a9FDo000000TgVpMAK,D00084109,XCELIGENT INC,108684,,,
a9FDo000000TT3uMAG,D00087651,"XELLA AIRCRETE NORTH AMERICA,",20827,,,
a9FDo000000TScLMAW,D00077754,"XELLA AIRCRETE NORTH AMERICA,",19118,,,
a9FDo000000TdCvMAK,A30030872,XENCOM,62645,,,
a9FDo000000TSBPMA4,D00084160,XERIOM,17448,,,
a9FDo000000TZxLMAW,W91082448,XERO FLOR AMERICA,47073,,,
a9FDo000000TZJHMA4,D11535325,XERO INC,44589,,,
a9FDo000000TSjrMAG,D00080917,XEROX AUDIO VISUAL SOLUTIONS,19584,,,
a9FDo000000TfjsMAC,D00841247,XERXES CORP,105336,,,
a9FDo000000TY4CMAW,D10262905,XERXES CORP,39810,,,
a9FDo000000TcttMAC,A30024698,XERXES CORPORATION,61465,,,
a9FDo000000TfpRMAS,D10076065,XERXES CORPORATION,105681,,,
a9FDo000000TWVRMA4,D00114450,XEYE INC,33810,,,
a9FDo000000TjqeMAC,D00129228,XIOM ENGINEERING,177504,,,
a9FDo000000ToUJMA0,D00144454,XL CONSTRUCTION,421877,,,
a9FDo000000TcudMAC,A30025026,XL DESIGN PROFESSIONAL,61511,,,
a9FDo000000TTWJMA4,D00093372,XL EXCAVATING INC,22588,,,
a9FDo000000TTlhMAG,D00095462,XL FIRE PROTECTION,23542,,,
a9FDo000000TZugMAG,W91081843,XL GROUP INSURANCE,46908,,,
a9FDo000000TbjLMAS,D00115569,XL INSURANCE AMERICA,56167,,,
a9FDo000000TcubMAC,A30024788,XL SPECIALTY INSURANCE CO,61509,,,
a9FDo000000TcQeMAK,A30023828,XL SURETY,59651,,,
a9FDo000000TnZFMA0,D00140769,XPERHOMES,344535,,,
a9FDo000000ThwmMAC,D00122883,"XPERT ELEVATOR SERVICES, INC",130863,,,
a9FDo000000TkZvMAK,D00130216,XPROMAX REMODELING LLC,190508,,,
a9FDo000000TiopMAC,D00125786,XRAY ENGINEERING INC,154887,,,
a9FDo000000TQtXMAW,A30036731,XS PLATFORMS,12493,,,
a9FDo000000TTS1MAO,D00092552,XTRALIS,22322,,,
a9FDo000000Tdp2MAC,D00116269,XTREME AUDIO VIDEO,70457,,,
a9FDo000000TkOWMA0,D00129651,XTREME CONCRETE SERVICES,183401,,,
a9FDo000000TStKMAW,D00084547,XTREME FABRICATION,20171,,,
a9FDo000000TisIMAS,D00125987,XTREME GREEN SYNTHETIC TURF,156321,,,
a9FDo000000TlbRMAS,D00133619,XTREME LIVING POOLS AND CONSTR,246759,,,
a9FDo000000TVgOMAW,D00109498,"XTREME REINFORCING, INC",30901,,,
a9FDo000000TiEGMA0,D00123765,XTREME SERVICES,137920,,,
a9FDo000000TYt1MAG,D11155629,"XYLEM INC., APPLIED WATER SYST",42961,,,
a9FDo000000TiuvMAC,D00126143,"XYLEM INC., APPLIED WATER SYST",157323,,,
a9FDo000000TSw5MAG,D00085424,"XYLEM INC., APPLIED WATER SYST",20342,,,
a9FDo000000TRqMMAW,D00046882,"XYLEM WATER SOLUTIONS, FLYGT P",16143,,,
a9FDo000000TVM6MAO,D00107459,"XYLEM, INC",29643,,,
a9FDo000000TitEMAS,D00126050,"XYLEM, INC.",156715,,,
a9FDo000000ThdQMAS,D00121820,"XYLEM, INC.",123679,,,
a9FDo000000TWvNMAW,D00366963,"XYLEM, INC., APPLIED WATER SYS",35418,,,
a9FDo000000TeZwMAK,D10944817,"XYLOBYTE, INC.",90029,,,
a9FDo000000TaBWMA0,A80002674,XYPEX CHEMICAL CORP-CANADA,49214,,,
a9FDo000000Teh4MAC,A40000044,XYZ General AR,91621,,,
a9FDo000000TnXNMA0,144364,Y & C Transportation Consultants,342506,,,
a9FDo000000Tj0vMAC,D10671964,Y S K CONSTRUCTION,159552,,,
a9FDo000000TYF0MAO,D10456259,Y-ELECTRIC INC.,40480,,,
a9FDo000000TUXIMA4,D00101843,"Y. G. SERVICES, INC.",26493,,,
a9FDo000000TdDBMA0,A30021939,YA VISTA,62661,,,
a9FDo000000Tn2LMAS,D00138391,YAK MAT,311412,,,
a9FDo000000ThrcMAC,D00122594,"YAKBUILT, LLC",128811,,,
a9FDo000000ThKqMAK,D00120847,YAKIMA STEEL,115282,,,
a9FDo000000To7VMAS,W91044317,YALE COMMERCIAL LOCKS AND HARD,389082,,,
a9FDo000000TcuSMAS,A30023446,YALE COMML LOCKS&HARDWARE,61500,,,
a9FDo000000TSv9MAG,D00085143,YALE ELECTRIC SUPPLY,20284,,,
a9FDo000000TcUCMA0,A30031281,YAMABE & HORN ENGINEERING,59871,,,
a9FDo000000TUdlMAG,D00102518,YAMAHA COMMERCIAL AUDIO SYSTEM,26894,,,
a9FDo000000Tc5tMAC,A30021068,YAMAHA CORP OF AMERICA,58364,,,
a9FDo000000TjMbMAK,D00127734,"YAMASAKI FLOORING SOLUTIONS, I",167761,,,
a9FDo000000TcYrMAK,A30028678,YAMPA VALLEY REGION AIRPORT,60160,,,
a9FDo000000TSNBMA4,D00071325,YANCEY & JAMIESON INC,18178,,,
a9FDo000000Tk9dMAC,127770,"Yang Management, Inc.",180370,,,
a9FDo000000TfEYMA0,D11302320,YANKEE BALANCING,103018,,,
a9FDo000000TdTzMAK,A30035568,YANKEE ENVIRONMENTAL SRVCS,63703,,,
a9FDo000000TdrcMAC,D00116423,YANKEE FENCE COMPANY,71567,,,
a9FDo000000Tf7OMAS,D00355586,YANKEE HILL BRICK MANUFACTURIN,102571,,,
a9FDo000000TXE9MAO,D00724955,YANKEE SPRINKLER CO,36582,,,
a9FDo000000ThpNMAS,D11339694,YANKEE SUPPLY CO,127986,,,
a9FDo000000TgIcMAK,D00075404,YANKOCY WHOLESALE BUILDING MAT,107785,,,
a9FDo000000ThlaMAC,D00122253,YANMAR AMERICAN CORPORATION,126656,,,
a9FDo000000TWzqMAG,D00453498,YANNUZZI INC,35695,,,
a9FDo000000Ti85MAC,D00123421,YARCO INC,135032,,,
a9FDo000000TW8xMAG,D00112449,YARD CLUB,32416,,,
a9FDo000000TS3NMAW,D00066623,YARDLEY PUMP & VACUUM INC,16950,,,
a9FDo000000TU1zMAG,D00097607,YARRINGTION ROAD MATERIALS,24552,,,
a9FDo000000TWpWMAW,D00261099,YARUSSI CONST CO,35055,,,
a9FDo000000TbbAMAS,W13966709,YARWAY CORPORATION,55030,,,
a9FDo000000TiSRMA0,D00124547,YAS CONSULTANTS LLC,145018,,,
a9FDo000000TUxDMAW,D00104811,YATES COMPANY LLC,28100,,,
a9FDo000000TWUDMA4,D00114338,YATES CONCRETE PRODUCTS INC,33734,,,
a9FDo000000TYf2MAG,D10929172,YATES CONSTRUCTION,42094,,,
a9FDo000000TcFXMA0,A30026601,YATES CONSTRUCTION,58962,,,
a9FDo000000TUSeMAO,D00101325,YATES FLOORING,26205,,,
a9FDo000000TQ0EMAW,A30026021,YATES INSURANCE AGENCY INC,9032,,,
a9FDo000000TZEjMAO,D11479383,YAVAPAI APACHE SAND & ROCK,44307,,,
a9FDo000000TQuiMAG,A30036832,YAZBECK CLORAN & BOWSER PC,12566,,,
a9FDo000000Tn0uMAC,D00138291,YDESIGN GROUP,310585,,,
a9FDo000000Tea1MAC,D10988095,YEADON FABRIC STRUCTURES,90034,,,
a9FDo000000TmI3MAK,D00077358,YEAGER CONTRACTING LLC,271911,,,
a9FDo000000TdqfMAC,D00116364,YEARGAN CONSTRUCTION,71354,,,
a9FDo000000TdCSMA0,A30005817,YEARICK-MILLEA INC-PA,62616,,,
a9FDo000000TQ3UMAW,A30026440,YEAROUT MECHANICAL INC,9234,,,
a9FDo000000Tj5rMAC,D00126746,YELLOW BASIN CONSTRUCTION,161304,,,
a9FDo000000TQTOMA4,A30032078,YELLOWHOUSE MACH CO,10842,,,
a9FDo000000TlCQMA0,D00132232,YELLOWSTONE LANDSCAPE,215746,,,
a9FDo000000TeTBMA0,D00119062,"YELLOWSTONE LANDSCAPE, INC.",89217,,,
a9FDo000000TZ6NMAW,D11361243,YELTON CO,43789,,,
a9FDo000000TfLVMA0,D01574805,YENTER COMPANIES,103622,,,
a9FDo000000TayjMAC,D10487197,YEOMAN CHICAGO CORPORATION,52554,,,
a9FDo000000TfeGMAS,D11624566,YEOMAN'S DISTRIBUTING CO,104933,,,
a9FDo000000TQCHMA4,A30028071,YERBA BUENA ENGRG & CONSTN I,9780,,,
a9FDo000000TPQDMA4,A00030050,YEREMIAN ASSOCIATES-MS,7061,,,
a9FDo000000Te9bMAC,D00117661,YERKES CONSTRUCTION,83270,,,
a9FDo000000TWHfMAO,D00113268,"YES CONTRACTING, INC.",32956,,,
a9FDo000000TdLjMAK,A30033813,YESCO,63191,,,
a9FDo000000TUOWMA4,D00100908,YESCO SIGN COMPANY,25949,,,
a9FDo000000Tl7UMAS,D00131986,YF CABINETS LLC,212623,,,
a9FDo000000Tn26MAC,194588,yHm Architecture,311306,,,
a9FDo000000TUGyMAO,D00099572,YI & ASSOCIATES,25481,,,
a9FDo000000TPXqMAO,A30007482,YKK AP AMERICA INC,7534,,,
a9FDo000000TZgAMAW,W87636008,YKK AP AMERICA INC,46008,,,
a9FDo000000Tg8iMAC,D00043160,YKK AP AMERICA INC,107072,,,
a9FDo000000TdfkMAC,D00115768,YLS ENTERPRISES,64642,,,
a9FDo000000TQRoMAO,A30031670,YMC INC,10744,,,
a9FDo000000TcQBMA0,A30032643,YMCA OF THE ROCKIES,59622,,,
a9FDo000000TUyUMAW,D00104951,YMI MECHANICAL,28179,,,
a9FDo000000TgF1MAK,D00070623,YOCCABEL CONSTRUCTION COMPANY,107498,,,
a9FDo000000TQ3VMAW,A30026443,YODER AND FREY AUCTIONEERS,9235,,,
a9FDo000000ThPcMAK,D00121114,YODER LASER CONCRETE,117628,,,
a9FDo000000TSAeMAO,D00082915,YODER MASONRY LLC,17401,,,
a9FDo000000TfrJMAS,D10398832,YOEST WELDING CO.,105808,,,
a9FDo000000ThhXMAS,D00122045,YONAN CARPET ONE,125219,,,
a9FDo000000TPS2MAO,A30000358,YONKERS CONTRACTING CO INC,7174,,,
a9FDo000000TTtaMAG,D00096476,YONKERS CONTRACTING COMPANY IN,24031,,,
a9FDo000000TfoGMAS,D00149476,YONKERS CONTRG CO,105608,,,
a9FDo000000Tc7ZMAS,A30001513,YONKERS INDUSTRIES-NC,58468,,,
a9FDo000000Tf8CMAS,D10839488,YORDI EXCAVATING INC,102621,,,
a9FDo000000Tb32MAC,D11336047,YORIE TILE & TERRAZZO INC,52821,,,
a9FDo000000TfrNMAS,D11623691,YORK BRIDGE CONCEPTS,105812,,,
a9FDo000000TZeDMAW,W61944205,YORK BRIDGE CONCEPTS,45887,,,
a9FDo000000TTQFMA4,D00092240,YORK BRIDGE CONCEPTS INC,22212,,,
a9FDo000000TnpyMAC,D00285411,YORK BUILDING PRODS INC,366760,,,
a9FDo000000Tg8BMAS,D00040357,YORK COUNTY COMM.OF REVENUE,107039,,,
a9FDo000000TdfSMAS,A30020827,YORK COUNTY GOVERNMENT,64500,,,
